CIDs,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_aldehyde,fr_amide,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_oxime,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_priamide,fr_urea,EC1_EC2_EC3_EC4_EC5_EC6
C00722,5.1388888889,0.6018518519,5.1388888889,0.6018518519,0.3409105555,42.037,40.021,42.010564684,16,2.0,2.3333333333,2.3333333333,2.2034403442,40.9126093832,3.8618073196,1.5629488288,1.5629488288,2.3045304526,0.8047378541,0.8047378541,0.4082482905,0.4082482905,0.1360827635,0.1360827635,0.0,0.0,-0.04,0.4622112383,0.0372889417,8.82843115174994e-05,19.2119072182,0.0,0.0,0.0,0.0,17.9506268828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7368629538,0.0,0.0,0.0,13.213763929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929,4.7368629538,0.0,0.0,0.0,0.0,12.53,0.0,0.0,0.0,0.0,13.213763929,0.0,0.0,0.0,4.7368629538,1.2037037037,0.0,6.962962963,1.0,3,0,1,0,1,1,0,0,0,1,0,3,0,1,1,1,-0.2326,8.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C00988,9.7445833333,-4.6004243827,9.7445833333,0.981867284,0.4608682911,156.03,150.99,155.98237451,54,1.5555555556,2.0,2.1111111111,3.5254531799,145.1368500606,7.4915638316,4.2207060346,5.1151332256,3.9165022194,1.8351078398,3.3654045832,1.1577525061,2.3971052973,0.3561996915,0.8216484994,0.139307168,0.4179215041,-0.42,8.58,2.9319034023,7.58,50.3115724028,14.8933506003,0.0,6.6068819645,0.0,13.7920024111,4.5237471617,9.359585469,0.0,0.0,0.0,0.0,0.0,0.0,28.7766832311,13.7920024111,0.0,0.0,0.0,6.6068819645,0.0,0.0,0.0,0.0,0.0,7.8226971231,27.4695378528,13.8833326307,0.0,0.0,0.0,0.0,104.06,20.3988843756,9.359585469,0.0,0.0,0.0,0.0,0.0,4.5237471617,14.8933506003,0.0,13.3024537037,26.1697685185,0.5,9,3,6,0,0,0,0,0,0,3,3,7,3,0,0,0,-0.8197,25.6319,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0_0_1_0_0_0
C01045,10.2876303855,-1.2330092593,10.2876303855,0.1077314815,0.4513451791,175.14,166.068,175.048072388,68,1.4166666667,2.0,2.3333333333,3.8629995693,190.3774662866,9.5604779323,6.1880861631,6.1880861631,5.5745860627,3.2189912312,3.2189912312,2.1077550004,2.1077550004,1.2141997324,1.2141997324,0.6280431795,0.6280431795,-1.59,10.41,5.1122293128,4.2611905256,68.1868575879,15.5298433937,6.0418408291,0.0,6.4100953061,11.9386105759,9.5890743681,4.7945371841,0.0,0.0,0.0,6.4208216229,6.4208216229,0.0,24.5966663419,18.348705882,5.316788604,0.0,18.883484075,0.0,0.0,0.0,5.316788604,0.0,0.0,0.0,34.6036015008,14.3836115522,0.0,12.8416432459,0.0,0.0,103.7,17.9804514051,14.3836115522,19.251738552,0.0,0.0,0.0,0.0,0.0,10.2130547897,0.0,0.0,45.1666666667,0.5,12,3,6,0,0,0,0,0,0,3,3,6,6,0,0,0,-0.9496,37.4933,2,0,0,0,0,2,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C01225,11.5588383409,-4.8705229592,11.5588383409,0.7377984958,0.2184391015,334.214,315.062,334.066498058,126,0.9523809524,1.380952381,1.8095238095,2.7248963396,362.7054042465,16.3698790091,10.7053326776,11.5997598686,9.6030600489,5.9540176379,7.4494627529,4.6237068814,6.0298358258,2.9685858498,3.9537913579,1.7386417871,2.7169982549,-0.17,18.8780076812,7.3973523384,4.6475274424,118.7835279405,40.6391033666,42.7277647142,0.0,0.0,7.8226971231,9.0474943234,4.5650482849,0.0,0.0,0.0,0.0,0.0,13.213763929,54.251645975,7.8226971231,0.0,0.0,42.7277647142,13.213763929,0.0,0.0,0.0,0.0,0.0,7.8226971231,96.5806320099,13.6125426084,0.0,0.0,0.0,0.0,197.37,63.7642257664,34.9910968619,0.0,0.0,0.0,0.0,0.0,9.0474943234,10.2130547897,0.0,20.3210248961,54.8178639928,1.0,21,8,11,1,0,1,0,0,0,10,8,12,6,0,1,1,-4.3401,63.7769,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0_0_1_0_0_0
C01253,12.4829998962,-5.4015982273,12.4829998962,0.0435113331,0.0335954772,740.517,706.245,740.168033648,272,1.0612244898,1.7142857143,2.3673469388,1.2133455729,1663.2436259227,37.6726331496,25.0045348964,26.7933892784,23.9243603708,14.1250687153,17.1159589454,10.5674376506,13.6112557829,7.1787044441,9.7803280315,4.7241646282,6.8150346743,-3.42,35.4076251708,14.8217929028,9.0355118329,275.1536102932,35.576935821,30.1559199556,17.6929411693,0.0,130.4160462771,13.6145939712,24.0820321327,4.3106313696,0.0,0.0,0.0,0.0,19.5410840038,71.7639553235,50.9039645667,41.2030684998,0.0,67.963084743,25.4921878121,12.6546401495,0.0,27.4177007663,10.6123999619,0.0,15.6453942463,136.660858261,36.7564853546,5.4092836058,19.0695444166,12.6546401495,11.1638779384,377.4,83.9805996724,48.9321037229,41.8033267263,12.8416432459,6.3273200748,10.8944197226,0.0,45.4703473834,25.1404241523,-1.0134405958,39.8667960123,109.7577556946,0.6363636364,49,13,25,0,2,2,0,2,2,19,12,29,16,2,2,4,-4.17283,157.5347,0,4,4,4,0,0,0,2,2,4,5,1,0,2,0,1,0,0,2,0,0,0,0,0,0,2,2,0,0,0_0_1_0_0_0
C01288,12.7959484986,-5.2637996075,12.7959484986,0.4668640149,0.0959623399,591.412,561.172,591.12004975,224,0.9487179487,1.5641025641,2.1025641026,2.3007534646,962.889457521,31.2313218497,20.156928838,21.051356029,18.982977902,11.222081559,12.7175266741,8.5479369749,9.9540659193,5.8101957025,6.7954012106,3.8759075966,4.8437127538,-1.84,30.1262545039,12.7723209723,8.103471271,219.9157273327,20.6363707885,18.3118991632,0.0,5.9071797294,156.5091250281,4.7945371841,0.0,0.0,0.0,0.0,0.0,6.9237371997,6.6068819645,87.5827093424,26.6743185819,5.316788604,0.0,80.2952686357,19.8206458935,0.0,0.0,5.316788604,9.5890743681,0.0,7.8226971231,152.6829021549,37.3545316076,0.0,6.9237371997,0.0,0.0,297.53,119.8664959114,59.5877632038,0.0,0.0,6.9237371997,0.0,0.0,5.316788604,27.9949461386,-1.7537219268,22.619735161,108.9395423213,0.8421052632,39,9,19,1,1,2,0,0,0,17,9,22,12,1,2,2,-4.9849,116.5326,0,7,7,0,0,0,0,3,3,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0_0_1_0_0_0
C01402,10.6131519274,-0.1976303855,10.6131519274,0.1976303855,0.6007748193,120.131,114.083,120.044938812,45,1.4444444444,2.1111111111,2.6666666667,2.6742416023,222.3075329961,7.3973412255,4.7949996364,4.7949996364,4.7876937002,2.6148077478,2.6148077478,1.5930874764,1.5930874764,0.969157672,0.969157672,0.580411751,0.580411751,-1.31,4.5576295518,1.8953754022,1.2877050319,53.5077295175,0.0,0.0,0.0,0.0,52.5406427112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7945371841,12.0974815808,0.0,0.0,0.0,5.316788604,30.3318353423,0.0,5.316788604,10.4819234588,0.0,0.0,6.4100953061,0.0,0.0,0.0,30.3318353423,0.0,29.1,0.0,4.7945371841,6.4100953061,0.0,5.6873862747,0.0,0.0,5.316788604,0.0,-0.1976303855,0.0,24.0309637188,0.0,9,1,2,0,0,0,1,0,1,1,1,3,1,0,0,1,1.7678,35.4607,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C01419,10.7301851852,-1.0928571429,10.7301851852,0.1998535525,0.3918578663,178.213,168.133,178.04121318,64,1.6363636364,2.1818181818,2.5454545455,3.6043318632,161.8065198803,8.8533711511,5.7798378727,6.6742650637,5.0745860627,2.9354463938,3.5679019258,1.9006099621,2.2657583337,0.9473113983,1.3407040949,0.3767339855,0.5425566777,-0.75,10.25,4.9744444444,4.6277513385,69.3611169817,16.156983476,6.5447564059,0.0,5.9071797294,5.969305288,9.5890743681,0.0,12.628789148,0.0,0.0,0.0,5.7528536067,6.0418408291,14.695601763,24.5052741653,5.316788604,5.7336674772,6.0418408291,12.2976100127,0.0,0.0,11.0504560812,0.0,0.0,12.628789148,35.322463254,9.5890743681,0.0,0.0,0.0,0.0,92.42,24.4630822524,9.5890743681,5.7528536067,0.0,0.0,0.0,0.0,17.945577752,10.840194872,0.0,0.0,33.6226906966,0.6,11,4,5,0,0,0,0,0,0,4,4,6,4,0,0,0,-1.5557,42.4739,1,0,0,0,0,1,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C01537,9.5993055556,-0.7106481481,9.5993055556,0.3564814815,0.4950193943,89.094,82.038,89.047678464,36,2.0,2.5,2.5,2.8312571099,52.7548875022,4.9915638316,3.6009536313,3.6009536313,2.77005561,1.6927053408,1.6927053408,0.7520482956,0.7520482956,0.2865964657,0.2865964657,0.1422588984,0.1422588984,-0.73,5.27,2.5041920375,3.27,36.0840932832,10.470530431,0.0,0.0,0.0,6.0932400709,0.0,4.7945371841,0.0,0.0,0.0,6.9237371997,0.0,6.6068819645,9.5314001379,6.0932400709,0.0,5.7336674772,6.9237371997,6.6068819645,0.0,0.0,5.7336674772,4.7945371841,0.0,0.0,12.7001220355,4.7368629538,0.0,6.9237371997,0.0,0.0,52.32,6.0932400709,4.7945371841,0.0,6.6068819645,0.0,0.0,6.9237371997,10.470530431,0.0,0.0,0.0,19.6666666667,0.6666666667,6,2,3,0,0,0,0,0,0,2,1,3,1,0,0,0,0.1016,21.2094,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0_0_1_0_0_0
C01586,11.1746759259,-1.0515915533,11.1746759259,0.3534448224,0.7096286994,179.175,170.103,179.058243148,68,1.2307692308,1.8461538462,2.3846153846,2.544573342,307.8956697731,9.6817982759,6.8575683036,6.8575683036,6.1983773028,3.7496454719,3.7496454719,2.4424414828,2.4424414828,1.4361489699,1.4361489699,0.8474810685,0.8474810685,-1.84,9.2496057348,4.2516562929,2.9435785047,75.1933695986,10.4233159988,6.5447564059,0.0,0.0,5.969305288,9.5890743681,0.0,0.0,0.0,18.1991012054,12.1327341369,5.5634514917,0.0,14.695601763,11.8764850173,5.316788604,0.0,0.0,6.5447564059,35.895286834,0.0,5.316788604,0.0,0.0,0.0,23.5277688181,4.7945371841,0.0,10.3579886758,30.3318353423,0.0,66.4,5.969305288,9.5890743681,12.4519361353,5.5634514917,0.0,0.0,30.3318353423,5.316788604,5.1065273948,0.0,0.0,39.0,0.1111111111,13,2,4,0,0,0,1,0,1,2,2,4,3,0,0,1,0.501,46.411,1,0,0,0,0,1,1,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C01625,9.6962675055,-1.692953541,9.6962675055,0.2490726306,0.2683727506,312.271,292.111,312.10564684,124,0.8095238095,1.4761904762,2.1428571429,1.8765227941,340.9656371245,15.7316863286,10.965606025,10.965606025,9.8242749604,6.4773814533,6.4773814533,5.1204649883,5.1204649883,3.566110966,3.566110966,2.1841602756,2.1841602756,-0.4,16.9617969822,6.790594456,3.5082840237,119.2772818186,49.9562806253,42.7277647142,12.5800534587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929,49.9562806253,0.0,0.0,0.0,55.3078181729,13.213763929,0.0,0.0,0.0,0.0,0.0,0.0,104.2672738658,14.2105888614,0.0,0.0,0.0,0.0,169.3,55.3078181729,35.7456917639,13.213763929,0.0,0.0,0.0,0.0,0.0,14.2105888614,0.0,0.0,67.5,1.0,21,7,10,0,2,2,0,0,0,10,7,10,3,2,2,2,-4.7581,62.6126,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C01872,1.75,0.875,1.75,0.875,0.3554461517,14.027,12.011,14.015650064,6,4.0,4.0,4.0,1.6329931619,2.7548875022,2.7071067812,0.7071067812,0.7071067812,1.4142135624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7392510278,0.0,0.0,0.0,0.0,7.4266527765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4266527765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4266527765,0.0,0.0,1.75,0.0,1.75,1.0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.4608,4.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C01998,7.5069444444,1.1805555556,7.5069444444,1.1805555556,0.3725511593,53.064,50.04,53.026549096,20,2.0,2.25,2.25,2.92178368,48.7939875195,3.4142135624,2.2316706459,2.2316706459,1.9142135624,0.9205302228,0.9205302228,0.3332235901,0.3332235901,0.0912870929,0.0912870929,0.0,0.0,-0.77,3.23,2.23,1.23,25.1721119059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2618915547,0.0,6.5789356836,0.0,6.0760201068,6.0692213128,0.0,0.0,0.0,0.0,0.0,0.0,12.6549557904,6.0692213128,0.0,0.0,0.0,0.0,0.0,0.0,11.3311128675,0.0,12.6549557904,0.0,23.79,0.0,0.0,0.0,0.0,0.0,6.0760201068,6.0692213128,6.5789356836,5.2618915547,0.0,0.0,13.5,0.0,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.69598,15.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C02085,9.4237037037,-1.220787037,9.4237037037,0.0152390401,0.4066624331,195.216,184.128,195.032719452,71,1.25,1.9166666667,2.4166666667,2.6593904797,151.103600909,10.0080716895,6.1992090901,7.015705671,6.1125908651,3.5395128402,4.010917361,2.6972766719,3.1618922886,1.8484495022,2.2384115775,1.067239891,1.3709520203,0.15,8.7352332692,3.487014017,1.4570483392,75.003677348,0.0,0.0,0.0,0.0,74.2505075683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1629725332,12.628789148,0.0,0.0,29.8518639226,6.6068819645,0.0,0.0,0.0,0.0,0.0,12.628789148,56.8848554664,4.7368629538,0.0,0.0,0.0,0.0,90.15,29.8518639226,15.3195821845,6.6068819645,0.0,0.0,12.628789148,0.0,0.0,9.8433903486,-0.0152390401,0.0,37.0409334845,1.0,12,4,5,0,1,1,0,0,0,6,4,7,2,1,1,1,-2.0162,41.3582,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C02132,10.1328703704,-1.5507407407,10.1328703704,0.4283333333,0.4171796034,130.099,124.051,130.026608672,50,1.3333333333,1.7777777778,1.8888888889,3.7884276005,158.3409300494,7.4391575888,4.8790652481,4.8790652481,4.0365812602,2.2930860146,2.2930860146,1.607120698,1.607120698,0.6480385485,0.6480385485,0.3017171682,0.3017171682,-1.19,7.81,2.9617442902,3.3973715125,51.4778195377,5.1065273948,5.7832449464,0.0,5.7832449464,5.969305288,9.5890743681,4.7945371841,0.0,0.0,0.0,6.9237371997,0.0,6.4208216229,19.4901389471,17.5357951807,0.0,0.0,13.3445588226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6423225755,14.3836115522,0.0,13.3445588226,0.0,0.0,71.44,23.9566168036,14.3836115522,0.0,0.0,0.0,6.9237371997,0.0,0.0,5.1065273948,0.0,0.0,35.5,0.4,9,1,4,0,0,0,0,0,0,3,1,4,3,0,0,0,-0.3808,27.9408,1,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C02284,14.8384602695,-2.0478622693,14.8384602695,0.0217094167,0.1712103476,822.942,760.446,822.403785904,326,0.6896551724,1.275862069,1.8793103448,1.1738525002,1731.1441342741,42.8691500512,34.3679101562,34.3679101562,26.7697058172,20.7443163934,20.7443163934,20.6233182528,20.6233182528,17.2214256417,17.2214256417,13.3691602414,13.3691602414,-2.54,43.5461763897,14.2638086082,6.2473399559,337.425595947,59.7996709739,36.6237983265,30.5712311805,0.0,17.9079158639,9.5890743681,9.5890743681,0.0,0.0,47.1155277282,109.6979163522,5.9179060462,11.5189568571,78.9778197102,23.6911608102,0.0,50.2436609549,173.7693059526,0.0,11.6491246369,0.0,0.0,0.0,0.0,0.0,132.0591309174,38.1256005515,50.2436609549,106.2535550042,11.6491246369,0.0,267.04,107.0836286898,60.030367895,34.3669440236,25.6832864917,37.6772126447,0.0,0.0,27.6949487988,18.9474518152,0.0,0.0,154.0,0.8571428571,58,8,16,5,2,7,0,0,0,13,8,16,7,2,6,7,2.2456,199.4384,3,5,5,0,0,3,3,4,1,0,0,0,0,0,0,7,0,0,4,1,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C02353,11.6252534224,-4.1626576891,11.6252534224,0.2022456459,0.5950720452,329.209,317.113,329.052519734,118,1.3181818182,2.0909090909,2.8636363636,1.781103182,782.2529242019,15.4827631842,11.0120469959,11.9064741869,10.4991317791,6.3891044299,7.8845495449,4.9392399104,6.2979884758,3.6365221508,4.656213641,2.7072002423,3.8519529331,-1.62,14.0030523189,4.6856105917,1.9484439285,122.822796331,20.4704694286,30.1559199556,17.6929411693,0.0,7.8226971231,13.6145939712,19.5169838478,0.0,0.0,0.0,0.0,0.0,12.9342020393,28.3493445597,24.8044378394,19.5190352106,0.0,24.539800334,12.3405494417,12.6546401495,0.0,5.7336674772,5.8178627778,0.0,7.8226971231,54.437755336,18.3494055622,0.0,6.2279011707,12.6546401495,11.1638779384,154.84,32.3624974571,14.5649872825,12.4247447423,11.1638779384,0.0,17.2217397973,0.0,14.9519355628,19.5180247544,0.0,23.1374463551,38.0014425338,0.5,22,4,11,0,2,2,0,2,2,10,3,12,2,2,2,4,-0.8174,70.3025,0,1,1,4,0,0,0,0,0,4,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0_0_1_0_0_0
C02354,11.77337774,-4.2053379621,11.77337774,0.0378937941,0.5610699822,305.183,293.087,305.041286354,110,1.45,2.15,2.8,1.9786010104,634.2123447998,14.4911993526,10.0258680953,10.9202952863,9.4098153816,5.7170335761,7.2124786911,4.3985284679,5.7572770333,3.1009731971,4.1206646873,2.2704829896,3.4152356804,-1.29,13.6820354737,4.6217917469,2.1585753187,111.8738454974,20.4704694286,24.1297619411,6.2279011707,0.0,13.5124405213,13.6145939712,9.359585469,4.9839785209,0.0,0.0,6.0663670685,6.1968435716,6.6068819645,28.3493445597,13.640559901,9.5510781687,0.0,24.539800334,12.3405494417,22.7474912224,0.0,11.4234108754,5.8178627778,0.0,7.8226971231,44.4697982941,18.3494055622,0.0,6.2279011707,17.0577478241,0.0,146.13,44.6591228198,19.3595244666,5.8178627778,0.0,4.5670996478,12.2632106401,0.0,4.9839785209,19.5180247544,0.0,22.2496873163,38.2225349059,0.5555555556,20,4,10,0,2,2,0,1,1,9,3,11,2,2,2,3,-1.4004,63.4765,0,1,1,2,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0_0_1_0_0_0
C02716,10.623774093,-1.1299537037,10.623774093,0.0305092593,0.4929965246,173.148,164.076,173.056231768,67,1.5833333333,2.1666666667,2.5,4.0231767009,230.6741413661,10.4307214203,6.2408725676,6.2408725676,5.9304281103,3.2138063183,3.2138063183,2.142211143,2.142211143,1.210664477,1.210664477,0.6151076299,0.6151076299,-1.59,8.5060614793,3.7010423899,3.5469994646,68.7325145328,0.0,0.0,0.0,0.0,67.7106594266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4901389471,18.2865803234,5.316788604,5.7336674772,18.883484075,0.0,0.0,0.0,11.0504560812,4.7945371841,0.0,0.0,29.4349485474,9.5890743681,0.0,12.8416432459,0.0,0.0,109.49,17.9183258465,14.3836115522,19.251738552,0.0,0.0,0.0,0.0,5.316788604,10.840194872,-0.5411748866,0.0,44.37450822,0.5,12,4,6,0,0,0,0,0,0,3,3,7,5,0,0,0,-1.036,38.3839,1,0,0,0,0,1,1,3,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0_0_1_0_0_0
C02761,9.1878703704,-1.1463888889,9.1878703704,0.0228703704,0.3979903907,149.122,140.05,149.044998388,59,1.4,2.1,2.7,2.5164242706,130.0411847244,8.4307214203,5.1746452254,5.1746452254,5.1639024601,2.9429246151,2.9429246151,2.2502565234,2.2502565234,1.4542384328,1.4542384328,0.7792059559,0.7792059559,-0.2,6.5064471879,2.4442658875,1.0204617474,57.4836685702,0.0,0.0,0.0,0.0,56.3717803903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1629725332,0.0,0.0,0.0,24.6019258926,6.6068819645,0.0,0.0,0.0,0.0,0.0,0.0,46.5283900416,9.8433903486,0.0,0.0,0.0,0.0,79.15,24.6019258926,5.1065273948,6.6068819645,0.0,0.0,0.0,0.0,0.0,20.0564451383,-0.3226426682,0.0,33.1559760015,1.0,10,3,5,0,1,1,0,0,0,5,3,6,1,1,1,1,-2.0937,28.8454,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C02802,13.0146086986,-5.5856336924,13.0146086986,0.0220845869,0.0537017712,889.639,850.327,889.132001898,316,1.0350877193,1.701754386,2.3684210526,1.2263659863,2058.8146508339,42.3463597359,29.7615646175,33.2613427714,26.4834200099,16.30087837,21.807663903,12.7121292083,18.0156339897,7.8148620359,11.8207134706,4.9432171102,8.4645036188,-3.29,46.4004177117,19.1857641569,13.3639562552,325.6412099757,50.8908088397,42.0771071844,17.6929411693,16.9296363889,23.4680913694,32.5219526851,33.0374954653,4.3106313696,0.0,25.6093593488,24.2654682738,36.2416300026,19.5410840038,84.8746084639,69.1413534239,30.1526124186,5.4149904694,50.912062744,37.7897978248,48.3007807561,0.0,16.3672446852,10.2082778255,0.0,35.2299763188,122.7073686988,45.9029550315,11.2322113104,36.8541858688,36.9201084234,11.1638779384,363.63,90.3721927893,62.2558726554,47.3602056879,5.5634514917,41.1163588836,25.9802085363,0.0,34.4198913022,19.5180247544,0.0,69.4481087336,103.6451715805,0.5,57,10,24,0,1,1,1,2,3,19,9,29,20,1,1,4,0.1176,192.8216,0,2,2,4,0,0,0,3,3,4,2,1,0,2,1,1,0,0,1,0,0,0,0,0,0,3,3,0,0,0_0_1_0_0_0
C02938,8.5336356765,0.4762037037,8.5336356765,0.4762037037,0.6752413293,156.188,148.124,156.068748256,58,1.3333333333,2.1666666667,3.0,2.6416149534,434.2804597878,8.3889050571,6.5410717226,6.5410717226,5.9150149002,3.8354141173,3.8354141173,2.6943879027,2.6943879027,1.9444270907,1.9444270907,1.3630433249,1.3630433249,-1.75,6.9295061728,2.7071351787,0.9603114187,70.4446919825,4.9839785209,0.0,0.0,0.0,0.0,0.0,0.0,5.2618915547,0.0,18.1991012054,11.6298185602,17.0997685037,12.4900429357,0.0,10.9029249321,4.9839785209,0.0,6.4208216229,0.0,36.0257633372,6.0692213128,0.0,0.0,0.0,0.0,4.9839785209,6.4208216229,11.3311128675,5.5634514917,30.4623118455,10.9029249321,39.58,0.0,0.0,0.0,6.4208216229,16.4663764238,0.0,0.0,11.0531998337,5.2618915547,0.0,0.0,27.5,0.1,12,1,2,0,0,0,1,1,2,1,1,2,1,0,0,2,2.23398,47.6157,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C02979,10.0094444444,-4.5748919753,10.0094444444,0.6234027778,0.3821839505,172.073,163.001,172.013674638,62,1.3,1.7,1.8,3.7483984897,124.9546184424,8.1986706127,5.04412839,5.938555581,4.4925118244,2.449802745,3.9800994884,1.5831430457,2.7751154578,0.6936553392,1.2664258411,0.3185930889,0.8403092128,0.03,10.03,4.0233478855,4.8668806329,57.3092261694,19.9998779952,6.1039663877,0.0,0.0,7.8226971231,4.5237471617,4.5650482849,0.0,0.0,0.0,0.0,0.0,13.213763929,29.0886734418,7.8226971231,0.0,0.0,6.1039663877,13.213763929,0.0,0.0,0.0,0.0,0.0,7.8226971231,39.317608312,9.0887954466,0.0,0.0,0.0,0.0,107.22,27.1404274399,4.5650482849,0.0,0.0,0.0,0.0,0.0,4.5237471617,19.9998779952,0.0,13.9122222222,25.7266666667,1.0,10,4,6,0,0,0,0,0,0,4,4,7,4,0,0,0,-1.5511,31.0887,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0_0_1_0_0_0
